id	sequence_identifier	chr_name	transcription_start	transcription_end	strand	score	rpkm	gene_peak_id	gene_peak_start	gene_peak_end	gene_peak_tag_count	tss_peak_id	tss_peak_start	tss_peak_end	tss_peak_tag_count
88051	NM_177608	chr2	125739488	125782789	1	1.028657430491217035634091175091148924	0.44391326035992581702								
442152	NM_177611	chr2	24385392	24408765	0	12.32352981512574340730427205488476	5.6465186641213228								
201756	NM_177612	chr10	63507456	64906160	0	0.00052829627558227564014132951035885	0.00017192488023068798								
672235	NM_177613	chr10	79682190	79688093	0	10.05527443939162401378612016662642	5.3539903480655427								
707803	NM_177614	chr10	127094258	127121117	1	11.27952520471657764840151869331872	5.0970996981280336								
707840	NM_177615	chr10	127172425	127180275	1	3.3405995834015531444262922010462	1.720309975997869								
599115	NM_177616	chr11	4141118	4160276	1	0.371907140185475169202854333350469	0.1738771326483336612								
622071	NM_177619	chr11	95271806	95310164	1	3.72292273782600408184559882931808	1.6251637802340542								
516011	NM_177620	chr12	102283029	102390863	0	1.552394799945731967752112670104478425	0.61701476186977981713	833	102368216	102368398	35.3				
702996	NM_177622	chr13	67312995	67332417	1	0.942503567547174547016024395473628512	0.44002937145938848897								
581532	NM_177625	chr14	50765487	50785433	1	3.1952083795927438643209348856766	1.4876999380242135								
442291	NM_177630	chr15	84553422	84557787	1	1.9635029883545010087765323547331	1.0848924152810906								
736672	NM_177632	chr16	30599743	30602727	0	0.38826751625160405215734541185900942	0.2254207361853138778								
738004	NM_177633	chr16	32332274	32393748	0	1.631434563437637771840270308761225326	0.68157009076433689767	335	32332162	32332344	53.6	335	32332162	32332344	53.6
420277	NM_177638	chr17	57062591	57065927	0	0.21729280327953267604273096173432075	0.1242910916671737567								
28326	NM_177639	chr17	70574499	70818843	0	0.00858576136175951656026282369075594	0.00318720214292739345								
392027	NM_177640	chr19	18713201	18718440	0	3.1979046714916159727350419438165	1.7274623467003525								
720898	NM_177643	chr1	136624976	136630335	0	10.02217697528547189690202595548023	5.3989348744067439								
798200	NM_177644	chr1	157135565	157410810	1	0.002485098584618434426381013836287561	0.00091373906973589479								
340071	NM_177645	chr1	66719299	66817574	1	0.32910264249529949037600982996476348	0.1318635703125928098								
717349	NM_177646	chr1	87853351	87944537	0	4.49781498940929789003294076898923	1.8140083576675297								
436024	NM_177647	chr2	3513075	3526290	0	0.108863499873131598034255292212559016	0.05291728965180613918								
491695	NM_177648	chr2	30284263	30286282	1	2.84664013848847455417433212272592	1.7463667507280408								
511472	NM_177652	chr2	112631535	112893663	1	0.0182633114694189706430652100944469	0.0067414886126714698								
386933	NM_177660	chr3	9250634	9285068	0	0.048515589025550584242118541839573808	0.02139856939012166741	1385	9249847	9250029	25.7	1385	9249847	9250029	25.7
396224	NM_177662	chr3	81932683	81956571	0	2.6613014929776905858652419033486	1.2167210266520785								
11076	NM_177663	chr3	87930350	87940001	0	1.185385139279165674599076062593127292	0.59634162684768958556								
812647	NM_177670	chr4	116551511	116555813	1	2.6943927638735417871131002234614	1.491456994064978								
824074	NM_177672	chr4	149715385	149737977	1	1.796822973020810650745929532263784037	0.82610418183513243823								
759492	NM_177673	chr4	153975560	154007274	0	0.674514154180020534261896173451320784	0.29988287583619904336								
759962	NM_177674	chr4	155409174	155443129	0	0.111800954637562918869647433861704534	0.04937821965455807446								
180397	NM_177677	chr5	30950103	31295115	0	6.03161298545035764604991907411275	2.1784277718620195								
598438	NM_177678	chr5	35757942	35884899	0	0.14423007459750259698384608995600164	0.0565278348050643763	1172	35757571	35757753	28.9	1172	35757571	35757753	28.9
187476	NM_177680	chr5	86804476	86836030	0	4.22168627490546631374519551243942	1.8778461781594994	5	86804116	86804298	176.7	5	86804116	86804298	176.7
620454	NM_177681	chr5	143235250	143248798	0	2.74137789418185627192653632555968	1.3290083438502939								
228419	NM_177682	chr5	143989096	144004246	1	3.12238556332009210763403305297008	1.4958717133106428								
592032	NM_177683	chr6	114862065	114921765	1	1.197558400758453518639075560519775533	0.50164512079409786293	2123	114920789	114920971	20.4	2123	114920789	114920971	20.4
547104	NM_177684	chr6	117841232	117845960	0	1.53759245655546557973840424691928	0.8411331950512748								
551001	NM_177686	chr6	129353406	129364656	0	0.046778481860846668174005470648550675	0.02313818251683365335								
552640	NM_177687	chr6	134830221	134857933	0	1.042769235187621994663916561448347204	0.46976475811791808916	27	134830067	134830249	125.3	27	134830067	134830249	125.3
131079	NM_177688	chr6	136808215	136809431	0	0.902247235277738509568434821691028886	0.60003388358057733282								
800711	NM_177691	chr7	19276804	19279765	1	0.296038497914616376924893021901240818	0.17205420277121174739								
800888	NM_177692	chr7	19505807	19508101	1	4.56386479912134061549035355861227	2.7483359919856137								
740629	NM_177693	chr7	43430560	43435783	0	0.050797631305160202347600131825599159	0.02745039184743524541								
330977	NM_177695	chr7	83586594	83623615	0	0.057684676871775825619807269602170639	0.02526645659032871507								
657851	NM_177698	chr8	67689150	67964188	1	0.009096523682915404826675216902374772	0.00334487686381750708								
253111	NM_177699	chr8	105329290	105347936	1	2.6356003009117933850680214958511	1.2356522156031715								
649083	NM_177700	chr8	116943436	116960477	0	4.00496593528770927314357063293668	1.8952167046492062								
681564	NM_177707	chr10	127502182	127508731	0	0.365682061886186154460420285601613712	0.19232386058316378904								
143032	NM_177708	chr11	75207117	75266086	0	0.02667410922205023926990320377950872	0.0111860928650264188								
566112	NM_177710	chr11	77216419	77460225	0	1.065965325234484277290445888731435248	0.39577750790692848208	732	77386459	77386641	37.5				
703026	NM_177712	chr13	67440444	67451527	1	1.853640188800821582365728014891127	0.91837368918296913695	592	67451512	67451694	41.8	592	67451512	67451694	41.8
589877	NM_177715	chr14	102976613	102982631	1	2.24447913405087388017836069405772	1.1923344162122218								
41922	NM_177721	chr19	29810229	29812733	1	0.042942072552482928052143330745350405	0.02554045486454199243								
710754	NM_177722	chr1	9908865	9940067	0	0.010479439218642695910392732728905582	0.00466644277435163469								
30071	NM_177725	chr2	30237762	30263207	0	3.58960510512852523954738931405076	1.6308260220901834	1710	30253912	30254094	22.5				
473971	NM_177726	chr2	130115605	130147270	0	0.002193549016038151881946716300152312	0.00097537852205181199								
67293	NM_177727	chr2	180025149	180035198	0	5.76212511697669229081533991223921	2.8857979866921219								
344305	NM_177730	chr4	4767614	4793065	1	0.519151615684918917137094582865981158	0.23585494548830116718								
809466	NM_177732	chr4	103171724	103214883	1	0.463937721159680630504501994209165448	0.20027251678516601763								
754959	NM_177733	chr4	136172371	136196063	0	7.47351323689154787327155337690432	3.4196378069985216	292	136189979	136190161	55.7				
652105	NM_177735	chr5	144744959	144757821	1	0.002814547267089901084543548380365759	0.00137210098862929903								
539056	NM_177736	chr6	48554843	48570758	0	2.26414339478390801711660534458305	1.0791033637951635	39	48554657	48554839	114.6	39	48554657	48554839	114.6
807114	NM_177739	chr7	35772342	35802935	1	2.01293221474637962314944082405203769	0.89807159205425671361								
636801	NM_177741	chr8	35375784	35388016	0	0.149383071493429454575255412531752356	0.07322028546550213986								
791813	NM_177743	chr9	121953195	121979745	0	0.018366570250784665874774532810393933	0.00830916680009165079								
854566	NM_177746	chrX	100402637	100440274	1	0.019166762230650137373790028712441296	0.00838200391689791678								
621956	NM_177752	chr11	94645001	94653774	1	2.20096195083299398271300459032945	1.1191758342760405								
815842	NM_177758	chr4	128583543	128610043	1	0.677038654273456434444831989982772609	0.30635425484697897391								
127042	NM_177762	chr6	86850394	87001156	0	1.109726252317003484947879041911146757	0.42865455271297165211								
591466	NM_177763	chr6	113168698	113188029	1	0.003909074243241888063394061146163847	0.00182591920305593559								
749374	NM_177765	chr7	80252568	80260362	0	0.019769038267887160833913011496627824	0.01018883997117691224								
247238	NM_177766	chr8	72481756	72492550	1	6.89673852653285658828729215294253	3.4268648629072959								
839392	NM_177771	chr9	110425928	110476651	1	1.259753254561499211783408234774666564	0.53566657318565546458								
499589	NM_177773	chr18	34580818	34596819	1	0.039652516781139105430068295272114798	0.01888794289224158133								
303520	NM_177774	chr4	33209516	33232579	0	0.056082588286406207341096708996610775	0.02573096123559824389								
576739	NM_177777	chr11	113684468	113694639	0	1.507334149115527997284318673721597238	0.75389658521165489722								
160081	NM_177778	chr11	115476000	115490384	0	4.0659580781155123017423563029614	1.9586344933852068								
587169	NM_177780	chr14	67751925	67933521	1	1.472784425363639297167172636742938944	0.56013995937210555296								
776814	NM_177781	chr1	14873008	14906011	1	0.007395793214454134767655547373807344	0.00327542652337669293								
522803	NM_177782	chr2	166566297	166713817	1	8.53254644790006456367212056998997	3.3018999653826673	1898	166701683	166701865	21.4				
457973	NM_177783	chr2	69897280	70024009	0	0.86240788165519552585551802588606935	0.33805377247893977325								
457939	NM_177784	chr2	69823873	69835933	0	0.029809108625641785542932085551369074	0.01463339276738137266								
597935	NM_177786	chr5	32864006	32994205	0	0.479840640244560614336929519981173392	0.18765974012133334138								
253094	NM_177788	chr8	105289923	105294463	1	1.593185373996259378855140606993393	0.87595659092655329878								
623816	NM_177790	chr11	100626220	100642084	1	1.35131111053809706637933644056902746	0.64425913278088775683								
706029	NM_177798	chr10	117070123	117148463	1	0.792078559072733870160300877568496597	0.32376789402650675991								
504642	NM_177805	chr12	64965725	65022569	0	1.413879819514234991164815731249532333	0.59492184112847903361								
504645	NM_177806	chr12	65036370	65063387	0	5.66291725954689886688001362985255	2.5575302671333555								
703021	NM_177811	chr13	67405784	67421390	1	0.420295476151502655617723184800850496	0.20072768408221404104								
545278	NM_177815	chr14	30654425	30691291	0	0.628613030443061569636799057104243416	0.27544921298874370683								
579854	NM_177816	chr14	40820641	40892936	1	0.034911183460099214333805563457889016	0.01437291965130144674								
19358	NM_177821	chr15	81586192	81650873	0	2.70567286177696639184858475065922	1.1251512467382258	624	81585313	81585495	40.7	624	81585313	81585495	40.7
410327	NM_177822	chr17	25739206	25748156	0	0.016031483854283373882667124963516992	0.00813356127181845917								
12398	NM_177823	chr17	31208118	31238018	0	2.83183026731900446115683622026988	1.2662531669395217								
486488	NM_177829	chr18	62548937	62661310	0	0.005551913035665574272400284490101855	0.00219882437427110745								
112511	NM_177832	chr18	82596768	82692912	1	1.152446948051386864318082724536245287	0.46264222347429030921								
514681	NM_177846	chr2	121137516	121140701	1	4.89692028216786291277909749955097	2.8182985529710609								
95314	NM_177852	chr2	180659413	180689602	1	2.49672072813392452678208315854936	1.1153602201079926								
392794	NM_177855	chr3	59023943	59318430	0	0.615300371996016138014164077410728077	0.22502320803300114711								
444779	NM_177856	chr3	63914695	63929322	1	0.425611844037687063001957969716346308	0.20466013482460332811								
406671	NM_177857	chr3	103129882	103169570	0	0.077033659474694554926803531118708108	0.03351857257392923757								
794010	NM_177861	chr4	12039422	12087827	1	0.053999932607871773961161059010950704	0.02306161301922739118								
329048	NM_177867	chr4	141089859	141112212	0	0.084485914944257337365824628630565588	0.03888475215059406228								
822040	NM_177868	chr4	141907335	141998553	1	0.002878524751894452042835279100857786	0.00116089860775092953								
596539	NM_177869	chr5	21424970	21482055	0	0.363944036609615162348167435174647347	0.15307828539681770819								
629695	NM_177870	chr5	31036035	31048935	1	1.196897357323569281813632749568736979	0.58330634972187829571								
636350	NM_177872	chr5	89676050	89826609	1	0.003186158004248391359249362486571308	0.00123085824704938942								
223249	NM_177876	chr5	124004639	124032247	1	13.77011323380083336850052934730915	6.2056983535031245								
618535	NM_177878	chr5	138194376	138195641	0	0.464310358455138753254554722154948203	0.30670250424032449909								
196598	NM_177879	chr5	141267897	142067344	0	0.000749299297547865455543493778120398	0.00025388437108166478	1499	141241298	141241480	24.6	1499	141241298	141241480	24.6
541192	NM_177884	chr6	81923706	81961668	0	1.268771560100699803226882223486295632	0.55440381443671122132								
797338	NM_177887	chr7	4708017	4725301	1	0.011614919413043026061123235234064308	0.00548829480561008801								
729345	NM_177888	chr7	6363492	6382312	0	0.155162060837052750065967767770080054	0.07267538726939308182								
805048	NM_177889	chr7	30056033	30072868	1	1.01110444311535402638822676853685696	0.47907734038070644852								
812210	NM_177893	chr7	64346754	64374006	1	0.568688140894035078581957803951472823	0.25661574873895348617								
340314	NM_177897	chr7	141062854	141072160	0	0.458479463787189672065299233099117575	0.23159181679587520105								
655031	NM_177898	chr8	22073843	22107728	1	0.00633738545528180099747394354000389	0.0027995389162182131								
658066	NM_177899	chr8	69761300	69774846	1	2.4672966989250386917008371217261	1.1961538135560046								
266965	NM_177906	chr9	27820917	28459140	0	0.000632070923753985893369744490859648	0.00021777387446541818								
